GridID,X_Lon,Y_Lat,M8H_O3
64532,90.45,39.85,93.0
64533,90.55,39.85,94.0
64534,90.65,39.85,94.0
64535,90.75,39.85,93.0
64536,90.85,39.85,93.0
64537,90.95,39.85,93.0
64538,91.05,39.85,93.0
64539,91.15,39.85,93.0
64540,91.25,39.85,92.0
64541,91.35,39.85,92.0
64542,91.45,39.85,92.0
64543,91.55,39.85,92.0
64544,91.65,39.85,92.0
64545,91.75,39.85,92.0
64546,91.85,39.85,92.0
64547,91.95,39.85,92.0
64548,92.05,39.85,93.0
64549,92.15,39.85,92.0
64550,92.25,39.85,92.0
64551,92.35,39.85,92.0
64552,92.45,39.85,93.0
64553,92.55,39.85,92.0
64554,92.65,39.85,92.0
64555,92.75,39.85,94.0
64556,92.85,39.85,94.0
64557,92.95,39.85,94.0
64558,93.05,39.85,94.0
64559,93.15,39.85,95.0
64560,93.25,39.85,95.0
64561,93.35,39.85,95.0
64562,93.45,39.85,94.0
64563,93.55,39.85,96.0
64564,93.65,39.85,95.0
64565,93.75,39.85,94.0
64566,93.85,39.85,95.0
64567,93.95,39.85,93.0
64568,94.05,39.85,93.0
64569,94.15,39.85,93.0
64570,94.25,39.85,93.0
64571,94.35,39.85,93.0
64572,94.45,39.85,93.0
64573,94.55,39.85,95.0
64574,94.65,39.85,92.0
64575,94.75,39.85,93.0
64576,94.85,39.85,93.0
64577,94.95,39.85,93.0
64578,95.05,39.85,93.0
64579,95.15,39.85,93.0
64580,95.25,39.85,93.0
64581,95.35,39.85,93.0
64582,95.45,39.85,94.0
64583,95.55,39.85,93.0
64584,95.65,39.85,94.0
64585,95.75,39.85,94.0
64586,95.85,39.85,94.0
64587,95.95,39.85,93.0
64588,96.05,39.85,92.0
64589,96.15,39.85,92.0
64590,96.25,39.85,93.0
64591,96.35,39.85,93.0
64592,96.45,39.85,93.0
64593,96.55,39.85,92.0
64594,96.65,39.85,92.0
64595,96.75,39.85,93.0
64596,96.85,39.85,93.0
64597,96.95,39.85,94.0
64598,97.05,39.85,93.0
64599,97.15,39.85,93.0
64600,97.25,39.85,93.0
64601,97.35,39.85,93.0
64602,97.45,39.85,93.0
64603,97.55,39.85,91.0
64604,97.65,39.85,93.0
64605,97.75,39.85,93.0
64606,97.85,39.85,91.0
64607,97.95,39.85,92.0
64608,98.05,39.85,91.0
64609,98.15,39.85,90.0
64610,98.25,39.85,88.0
64611,98.35,39.85,89.0
64612,98.45,39.85,90.0
64613,98.55,39.85,90.0
64614,98.65,39.85,90.0
64615,98.75,39.85,90.0
64616,98.85,39.85,90.0
64617,98.95,39.85,91.0
64618,99.05,39.85,91.0
64619,99.15,39.85,93.0
64620,99.25,39.85,93.0
64621,99.35,39.85,93.0
64622,99.45,39.85,93.0
64623,99.55,39.85,93.0
64624,99.65,39.85,93.0
64625,99.75,39.85,93.0
64626,99.85,39.85,93.0
64627,99.95,39.85,93.0
64628,100.05,39.85,93.0
64629,100.15,39.85,93.0
64630,100.25,39.85,94.0
64631,100.35,39.85,93.0
64632,100.45,39.85,93.0
64633,100.55,39.85,93.0
64634,100.65,39.85,93.0
64635,100.75,39.85,94.0
64636,100.85,39.85,94.0
64637,100.95,39.85,94.0
64638,101.05,39.85,94.0
64639,101.15,39.85,94.0
64640,101.25,39.85,94.0
64641,101.35,39.85,94.0
64642,101.45,39.85,93.0
64643,101.55,39.85,92.0
64644,101.65,39.85,92.0
64645,101.75,39.85,91.0
64646,101.85,39.85,91.0
64647,101.95,39.85,91.0
64648,102.05,39.85,91.0
64649,102.15,39.85,91.0
64650,102.25,39.85,91.0
64651,102.35,39.85,91.0
64652,102.45,39.85,90.0
64653,102.55,39.85,90.0
64654,102.65,39.85,90.0
64655,102.75,39.85,91.0
64656,102.85,39.85,91.0
64657,102.95,39.85,91.0
64658,103.05,39.85,91.0
64659,103.15,39.85,92.0
64660,103.25,39.85,91.0
64661,103.35,39.85,90.0
64662,103.45,39.85,91.0
64663,103.55,39.85,90.0
64664,103.65,39.85,90.0
64665,103.75,39.85,90.0
64666,103.85,39.85,90.0
64667,103.95,39.85,90.0
64668,104.05,39.85,90.0
64669,104.15,39.85,90.0
64670,104.25,39.85,90.0
64671,104.35,39.85,90.0
64672,104.45,39.85,92.0
64673,104.55,39.85,90.0
64674,104.65,39.85,89.0
64675,104.75,39.85,90.0
64676,104.85,39.85,90.0
64677,104.95,39.85,90.0
64678,105.05,39.85,90.0
64679,105.15,39.85,91.0
64680,105.25,39.85,91.0
64681,105.35,39.85,91.0
64682,105.45,39.85,90.0
64683,105.55,39.85,91.0
64684,105.65,39.85,91.0
64685,105.75,39.85,91.0
64686,105.85,39.85,92.0
64687,105.95,39.85,92.0
64688,106.05,39.85,93.0
64689,106.15,39.85,92.0
64690,106.25,39.85,92.0
64691,106.35,39.85,92.0
64692,106.45,39.85,92.0
64693,106.55,39.85,92.0
64694,106.65,39.85,88.0
64695,106.75,39.85,84.0
64696,106.85,39.85,83.0
64697,106.95,39.85,85.0
64698,107.05,39.85,86.0
64699,107.15,39.85,86.0
64700,107.25,39.85,86.0
64701,107.35,39.85,86.0
64702,107.45,39.85,87.0
64703,107.55,39.85,88.0
64704,107.65,39.85,89.0
64705,107.75,39.85,89.0
64706,107.85,39.85,89.0
64707,107.95,39.85,89.0
64708,108.05,39.85,89.0
64709,108.15,39.85,89.0
64710,108.25,39.85,89.0
64711,108.35,39.85,89.0
64712,108.45,39.85,89.0
64713,108.55,39.85,89.0
64714,108.65,39.85,89.0
64715,108.75,39.85,87.0
64716,108.85,39.85,89.0
64717,108.95,39.85,89.0
64718,109.05,39.85,89.0
64719,109.15,39.85,90.0
64720,109.25,39.85,89.0
64721,109.35,39.85,89.0
64722,109.45,39.85,89.0
64723,109.55,39.85,90.0
64724,109.65,39.85,89.0
64725,109.75,39.85,90.0
64726,109.85,39.85,87.0
64727,109.95,39.85,87.0
64728,110.05,39.85,87.0
64729,110.15,39.85,86.0
64730,110.25,39.85,86.0
64731,110.35,39.85,88.0
64732,110.45,39.85,89.0
64733,110.55,39.85,89.0
64734,110.65,39.85,89.0
64735,110.75,39.85,89.0
64736,110.85,39.85,89.0
64737,110.95,39.85,89.0
64738,111.05,39.85,89.0
64739,111.15,39.85,83.0
64740,111.25,39.85,83.0
64741,111.35,39.85,88.0
64742,111.45,39.85,92.0
64743,111.55,39.85,91.0
64744,111.65,39.85,90.0
64745,111.75,39.85,91.0
64746,111.85,39.85,91.0
64747,111.95,39.85,91.0
64748,112.05,39.85,91.0
64749,112.15,39.85,91.0
64750,112.25,39.85,91.0
64751,112.35,39.85,90.0
64752,112.45,39.85,89.0
64753,112.55,39.85,89.0
64754,112.65,39.85,89.0
64755,112.75,39.85,89.0
64756,112.85,39.85,88.0
64757,112.95,39.85,86.0
64758,113.05,39.85,85.0
64759,113.15,39.85,85.0
64760,113.25,39.85,87.0
64761,113.35,39.85,87.0
64762,113.45,39.85,87.0
64763,113.55,39.85,87.0
64764,113.65,39.85,87.0
64765,113.75,39.85,88.0
64766,113.85,39.85,90.0
64767,113.95,39.85,90.0
64768,114.05,39.85,90.0
64769,114.15,39.85,90.0
64770,114.25,39.85,88.0
64771,114.35,39.85,88.0
64772,114.45,39.85,86.0
64773,114.55,39.85,86.0
64774,114.65,39.85,88.0
64775,114.75,39.85,89.0
64776,114.85,39.85,88.0
64777,114.95,39.85,88.0
64778,115.05,39.85,88.0
64779,115.15,39.85,89.0
64780,115.25,39.85,91.0
64781,115.35,39.85,90.0
64782,115.45,39.85,90.0
64783,115.55,39.85,90.0
64784,115.65,39.85,90.0
64785,115.75,39.85,89.0
64786,115.85,39.85,88.0
64787,115.95,39.85,86.0
64788,116.05,39.85,84.0
64789,116.15,39.85,80.0
64790,116.25,39.85,78.0
64791,116.35,39.85,77.0
64792,116.45,39.85,78.0
64793,116.55,39.85,79.0
64794,116.65,39.85,80.0
64795,116.75,39.85,81.0
64796,116.85,39.85,82.0
64797,116.95,39.85,80.0
64798,117.05,39.85,81.0
64799,117.15,39.85,81.0
64800,117.25,39.85,81.0
64801,117.35,39.85,81.0
64802,117.45,39.85,80.0
64803,117.55,39.85,80.0
64804,117.65,39.85,79.0
64805,117.75,39.85,79.0
64806,117.85,39.85,80.0
64807,117.95,39.85,79.0
64808,118.05,39.85,77.0
64809,118.15,39.85,77.0
64810,118.25,39.85,78.0
64811,118.35,39.85,78.0
64812,118.45,39.85,78.0
64813,118.55,39.85,78.0
64814,118.65,39.85,78.0
64815,118.75,39.85,79.0
64816,118.85,39.85,78.0
64817,118.95,39.85,78.0
64818,119.05,39.85,79.0
64819,119.15,39.85,80.0
64820,119.25,39.85,78.0
64821,119.35,39.85,79.0
64822,119.45,39.85,77.0
64823,119.55,39.85,76.0
64824,121.45,39.85,78.0
64825,121.55,39.85,80.0
64826,121.65,39.85,79.0
64827,121.75,39.85,78.0
64828,121.85,39.85,79.0
64829,121.95,39.85,79.0
64830,122.05,39.85,79.0
64831,122.15,39.85,79.0
64832,122.25,39.85,81.0
64833,122.35,39.85,81.0
64834,122.45,39.85,81.0
64835,122.55,39.85,80.0
64836,122.65,39.85,80.0
64837,122.75,39.85,81.0
64838,122.85,39.85,81.0
64839,122.95,39.85,80.0
64840,123.05,39.85,80.0
64841,123.15,39.85,81.0
64842,123.25,39.85,81.0
64843,123.35,39.85,81.0
64844,123.45,39.85,82.0
64845,123.55,39.85,82.0
64846,123.65,39.85,83.0
64847,123.75,39.85,83.0
64848,123.85,39.85,83.0
64849,123.95,39.85,83.0
64850,124.05,39.85,82.0
64851,124.15,39.85,81.0
64855,73.95,39.95,90.0
64856,74.05,39.95,90.0
64857,74.15,39.95,89.0
64858,74.25,39.95,88.0
64859,74.35,39.95,88.0
64860,74.45,39.95,88.0
64861,74.55,39.95,87.0
64862,74.65,39.95,87.0
64863,74.75,39.95,86.0
64864,74.85,39.95,87.0
64865,74.95,39.95,86.0
64866,75.05,39.95,86.0
64867,75.15,39.95,88.0
64868,75.25,39.95,87.0
64869,75.35,39.95,87.0
64870,75.45,39.95,88.0
64871,75.55,39.95,88.0
64872,75.65,39.95,87.0
64873,75.75,39.95,87.0
64874,75.85,39.95,87.0
64875,75.95,39.95,87.0
64876,76.05,39.95,87.0
64877,76.15,39.95,88.0
64878,76.25,39.95,89.0
64879,76.35,39.95,89.0
64880,76.45,39.95,89.0
64881,76.55,39.95,89.0
64882,76.65,39.95,90.0
64883,76.75,39.95,89.0
64884,76.85,39.95,89.0
64885,76.95,39.95,90.0
64886,77.05,39.95,89.0
64887,77.15,39.95,89.0
64888,77.25,39.95,89.0
64889,77.35,39.95,89.0
64890,77.45,39.95,89.0
64891,77.55,39.95,89.0
64892,77.65,39.95,89.0
64893,77.75,39.95,89.0
64894,77.85,39.95,89.0
64895,77.95,39.95,89.0
64896,78.05,39.95,89.0
64897,78.15,39.95,89.0
64898,78.25,39.95,89.0
64899,78.35,39.95,90.0
64900,78.45,39.95,89.0
64901,78.55,39.95,90.0
64902,78.65,39.95,90.0
64903,78.75,39.95,90.0
64904,78.85,39.95,90.0
64905,78.95,39.95,90.0
64906,79.05,39.95,91.0
64907,79.15,39.95,90.0
64908,79.25,39.95,90.0
64909,79.35,39.95,90.0
64910,79.45,39.95,91.0
64911,79.55,39.95,91.0
64912,79.65,39.95,91.0
64913,79.75,39.95,91.0
64914,79.85,39.95,91.0
64915,79.95,39.95,90.0
64916,80.05,39.95,90.0
64917,80.15,39.95,89.0
64918,80.25,39.95,89.0
64919,80.35,39.95,88.0
64920,80.45,39.95,88.0
64921,80.55,39.95,88.0
64922,80.65,39.95,88.0
64923,80.75,39.95,88.0
64924,80.85,39.95,89.0
64925,80.95,39.95,88.0
64926,81.05,39.95,90.0
64927,81.15,39.95,89.0
64928,81.25,39.95,89.0
64929,81.35,39.95,89.0
64930,81.45,39.95,90.0
64931,81.55,39.95,90.0
64932,81.65,39.95,90.0
64933,81.75,39.95,90.0
64934,81.85,39.95,90.0
64935,81.95,39.95,90.0
64936,82.05,39.95,91.0
64937,82.15,39.95,90.0
64938,82.25,39.95,91.0
64939,82.35,39.95,92.0
64940,82.45,39.95,92.0
64941,82.55,39.95,92.0
64942,82.65,39.95,91.0
64943,82.75,39.95,90.0
64944,82.85,39.95,90.0
64945,82.95,39.95,90.0
64946,83.05,39.95,90.0
64947,83.15,39.95,90.0
64948,83.25,39.95,90.0
64949,83.35,39.95,90.0
64950,83.45,39.95,90.0
64951,83.55,39.95,91.0
64952,83.65,39.95,91.0
64953,83.75,39.95,90.0
64954,83.85,39.95,91.0
64955,83.95,39.95,91.0
64956,84.05,39.95,91.0
64957,84.15,39.95,93.0
64958,84.25,39.95,92.0
64959,84.35,39.95,91.0
64960,84.45,39.95,91.0
64961,84.55,39.95,93.0
64962,84.65,39.95,92.0
64963,84.75,39.95,92.0
64964,84.85,39.95,93.0
64965,84.95,39.95,93.0
64966,85.05,39.95,93.0
64967,85.15,39.95,93.0
64968,85.25,39.95,92.0
64969,85.35,39.95,92.0
64970,85.45,39.95,93.0
64971,85.55,39.95,92.0
64972,85.65,39.95,91.0
64973,85.75,39.95,91.0
64974,85.85,39.95,91.0
64975,85.95,39.95,91.0
64976,86.05,39.95,91.0
64977,86.15,39.95,90.0
64978,86.25,39.95,90.0
64979,86.35,39.95,90.0
64980,86.45,39.95,90.0
64981,86.55,39.95,91.0
64982,86.65,39.95,91.0
64983,86.75,39.95,91.0
64984,86.85,39.95,92.0
64985,86.95,39.95,92.0
64986,87.05,39.95,91.0
64987,87.15,39.95,91.0
64988,87.25,39.95,92.0
64989,87.35,39.95,92.0
64990,87.45,39.95,91.0
64991,87.55,39.95,91.0
64992,87.65,39.95,92.0
64993,87.75,39.95,91.0
64994,87.85,39.95,91.0
64995,87.95,39.95,90.0
64996,88.05,39.95,90.0
64997,88.15,39.95,90.0
64998,88.25,39.95,90.0
64999,88.35,39.95,90.0
65000,88.45,39.95,91.0
65001,88.55,39.95,91.0
65002,88.65,39.95,91.0
65003,88.75,39.95,91.0
65004,88.85,39.95,91.0
65005,88.95,39.95,91.0
65006,89.05,39.95,92.0
65007,89.15,39.95,92.0
65008,89.25,39.95,91.0
65009,89.35,39.95,91.0
65010,89.45,39.95,92.0
65011,89.55,39.95,92.0
65012,89.65,39.95,92.0
65013,89.75,39.95,93.0
65014,89.85,39.95,92.0
65015,89.95,39.95,92.0
65016,90.05,39.95,93.0
65017,90.15,39.95,92.0
65018,90.25,39.95,93.0
65019,90.35,39.95,93.0
65020,90.45,39.95,93.0
65021,90.55,39.95,93.0
65022,90.65,39.95,94.0
65023,90.75,39.95,94.0
65024,90.85,39.95,93.0
65025,90.95,39.95,93.0
65026,91.05,39.95,93.0
65027,91.15,39.95,93.0
65028,91.25,39.95,93.0
65029,91.35,39.95,93.0
65030,91.45,39.95,92.0
65031,91.55,39.95,92.0
65032,91.65,39.95,92.0
65033,91.75,39.95,92.0
65034,91.85,39.95,93.0
65035,91.95,39.95,93.0
65036,92.05,39.95,92.0
65037,92.15,39.95,92.0
65038,92.25,39.95,93.0
65039,92.35,39.95,93.0
65040,92.45,39.95,92.0
65041,92.55,39.95,93.0
65042,92.65,39.95,92.0
65043,92.75,39.95,92.0
65044,92.85,39.95,93.0
65045,92.95,39.95,94.0
65046,93.05,39.95,94.0
65047,93.15,39.95,94.0
65048,93.25,39.95,95.0
65049,93.35,39.95,95.0
65050,93.45,39.95,95.0
65051,93.55,39.95,95.0
65052,93.65,39.95,94.0
65053,93.75,39.95,95.0
65054,93.85,39.95,94.0
65055,93.95,39.95,95.0
65056,94.05,39.95,93.0
65057,94.15,39.95,94.0
65058,94.25,39.95,93.0
65059,94.35,39.95,92.0
65060,94.45,39.95,90.0
65061,94.55,39.95,91.0
65062,94.65,39.95,91.0
65063,94.75,39.95,93.0
65064,94.85,39.95,93.0
65065,94.95,39.95,93.0
65066,95.05,39.95,93.0
65067,95.15,39.95,93.0
65068,95.25,39.95,93.0
65069,95.35,39.95,93.0
65070,95.45,39.95,93.0
65071,95.55,39.95,93.0
65072,95.65,39.95,93.0
65073,95.75,39.95,93.0
65074,95.85,39.95,93.0
65075,95.95,39.95,92.0
65076,96.05,39.95,93.0
65077,96.15,39.95,93.0
65078,96.25,39.95,93.0
65079,96.35,39.95,93.0
65080,96.45,39.95,93.0
65081,96.55,39.95,92.0
65082,96.65,39.95,93.0
65083,96.75,39.95,94.0
65084,96.85,39.95,94.0
65085,96.95,39.95,94.0
65086,97.05,39.95,94.0
65087,97.15,39.95,93.0
65088,97.25,39.95,93.0
65089,97.35,39.95,94.0
65090,97.45,39.95,92.0
65091,97.55,39.95,92.0
65092,97.65,39.95,92.0
65093,97.75,39.95,93.0
65094,97.85,39.95,91.0
65095,97.95,39.95,91.0
65096,98.05,39.95,91.0
65097,98.15,39.95,91.0
65098,98.25,39.95,91.0
65099,98.35,39.95,91.0
65100,98.45,39.95,91.0
65101,98.55,39.95,91.0
65102,98.65,39.95,91.0
65103,98.75,39.95,91.0
65104,98.85,39.95,91.0
65105,98.95,39.95,91.0
65106,99.05,39.95,91.0
65107,99.15,39.95,93.0
65108,99.25,39.95,93.0
65109,99.35,39.95,92.0
65110,99.45,39.95,92.0
65111,99.55,39.95,92.0
65112,99.65,39.95,93.0
65113,99.75,39.95,93.0
65114,99.85,39.95,93.0
65115,99.95,39.95,93.0
65116,100.05,39.95,93.0
65117,100.15,39.95,93.0
65118,100.25,39.95,93.0
65119,100.35,39.95,93.0
65120,100.45,39.95,93.0
65121,100.55,39.95,94.0
65122,100.65,39.95,95.0
65123,100.75,39.95,94.0
65124,100.85,39.95,93.0
65125,100.95,39.95,93.0
65126,101.05,39.95,94.0
65127,101.15,39.95,94.0
65128,101.25,39.95,94.0
65129,101.35,39.95,94.0
65130,101.45,39.95,93.0
65131,101.55,39.95,93.0
65132,101.65,39.95,92.0
65133,101.75,39.95,91.0
65134,101.85,39.95,91.0
65135,101.95,39.95,91.0
65136,102.05,39.95,91.0
65137,102.15,39.95,91.0
65138,102.25,39.95,91.0
65139,102.35,39.95,90.0
65140,102.45,39.95,90.0
65141,102.55,39.95,90.0
65142,102.65,39.95,90.0
65143,102.75,39.95,91.0
65144,102.85,39.95,90.0
65145,102.95,39.95,91.0
65146,103.05,39.95,92.0
65147,103.15,39.95,93.0
65148,103.25,39.95,93.0
65149,103.35,39.95,92.0
65150,103.45,39.95,92.0
65151,103.55,39.95,90.0
65152,103.65,39.95,90.0
65153,103.75,39.95,90.0
65154,103.85,39.95,90.0
65155,103.95,39.95,90.0
65156,104.05,39.95,90.0
65157,104.15,39.95,90.0
65158,104.25,39.95,90.0
65159,104.35,39.95,90.0
65160,104.45,39.95,90.0
65161,104.55,39.95,90.0
65162,104.65,39.95,91.0
65163,104.75,39.95,90.0
65164,104.85,39.95,90.0
65165,104.95,39.95,90.0
65166,105.05,39.95,90.0
65167,105.15,39.95,90.0
65168,105.25,39.95,90.0
65169,105.35,39.95,90.0
65170,105.45,39.95,90.0
65171,105.55,39.95,90.0
65172,105.65,39.95,90.0
65173,105.75,39.95,91.0
65174,105.85,39.95,93.0
65175,105.95,39.95,92.0
65176,106.05,39.95,92.0
65177,106.15,39.95,92.0
65178,106.25,39.95,92.0
65179,106.35,39.95,92.0
65180,106.45,39.95,93.0
65181,106.55,39.95,91.0
65182,106.65,39.95,88.0
65183,106.75,39.95,85.0
65184,106.85,39.95,86.0
65185,106.95,39.95,86.0
65186,107.05,39.95,86.0
65187,107.15,39.95,87.0
65188,107.25,39.95,86.0
65189,107.35,39.95,87.0
65190,107.45,39.95,88.0
65191,107.55,39.95,89.0
65192,107.65,39.95,89.0
65193,107.75,39.95,89.0
65194,107.85,39.95,89.0
65195,107.95,39.95,89.0
65196,108.05,39.95,89.0
65197,108.15,39.95,89.0
65198,108.25,39.95,88.0
65199,108.35,39.95,89.0
65200,108.45,39.95,89.0
65201,108.55,39.95,89.0
65202,108.65,39.95,88.0
65203,108.75,39.95,88.0
65204,108.85,39.95,88.0
65205,108.95,39.95,89.0
65206,109.05,39.95,89.0
65207,109.15,39.95,89.0
65208,109.25,39.95,89.0
65209,109.35,39.95,89.0
65210,109.45,39.95,89.0
65211,109.55,39.95,90.0
65212,109.65,39.95,90.0
65213,109.75,39.95,89.0
65214,109.85,39.95,89.0
65215,109.95,39.95,87.0
65216,110.05,39.95,88.0
65217,110.15,39.95,90.0
65218,110.25,39.95,88.0
65219,110.35,39.95,89.0
65220,110.45,39.95,88.0
65221,110.55,39.95,89.0
65222,110.65,39.95,89.0
65223,110.75,39.95,88.0
65224,110.85,39.95,87.0
65225,110.95,39.95,88.0
65226,111.05,39.95,88.0
65227,111.15,39.95,90.0
65228,111.25,39.95,82.0
65229,111.35,39.95,90.0
65230,111.45,39.95,92.0
65231,111.55,39.95,91.0
65232,111.65,39.95,88.0
65233,111.75,39.95,91.0
65234,111.85,39.95,91.0
65235,111.95,39.95,91.0
65236,112.05,39.95,91.0
65237,112.15,39.95,91.0
65238,112.25,39.95,91.0
65239,112.35,39.95,90.0
65240,112.45,39.95,88.0
65241,112.55,39.95,90.0
65242,112.65,39.95,89.0
65243,112.75,39.95,89.0
65244,112.85,39.95,87.0
65245,112.95,39.95,86.0
65246,113.05,39.95,85.0
65247,113.15,39.95,85.0
65248,113.25,39.95,85.0
65249,113.35,39.95,84.0
65250,113.45,39.95,85.0
65251,113.55,39.95,86.0
65252,113.65,39.95,87.0
65253,113.75,39.95,87.0
65254,113.85,39.95,87.0
65255,113.95,39.95,89.0
65256,114.05,39.95,89.0
65257,114.15,39.95,88.0
65258,114.25,39.95,88.0
65259,114.35,39.95,88.0
65260,114.45,39.95,88.0
65261,114.55,39.95,89.0
65262,114.65,39.95,89.0
65263,114.75,39.95,89.0
65264,114.85,39.95,89.0
65265,114.95,39.95,88.0
65266,115.05,39.95,89.0
65267,115.15,39.95,88.0
65268,115.25,39.95,89.0
65269,115.35,39.95,89.0
65270,115.45,39.95,89.0
65271,115.55,39.95,90.0
65272,115.65,39.95,89.0
65273,115.75,39.95,90.0
65274,115.85,39.95,88.0
65275,115.95,39.95,85.0
65276,116.05,39.95,83.0
65277,116.15,39.95,82.0
65278,116.25,39.95,77.0
65279,116.35,39.95,77.0
65280,116.45,39.95,78.0
65281,116.55,39.95,77.0
65282,116.65,39.95,78.0
65283,116.75,39.95,81.0
65284,116.85,39.95,82.0
65285,116.95,39.95,81.0
65286,117.05,39.95,81.0
65287,117.15,39.95,80.0
65288,117.25,39.95,81.0
65289,117.35,39.95,79.0
65290,117.45,39.95,79.0
65291,117.55,39.95,80.0
65292,117.65,39.95,80.0
65293,117.75,39.95,80.0
65294,117.85,39.95,80.0
65295,117.95,39.95,81.0
65296,118.05,39.95,80.0
65297,118.15,39.95,79.0
65298,118.25,39.95,79.0
65299,118.35,39.95,80.0
65300,118.45,39.95,80.0
65301,118.55,39.95,79.0
65302,118.65,39.95,79.0
65303,118.75,39.95,79.0
65304,118.85,39.95,79.0
65305,118.95,39.95,78.0
65306,119.05,39.95,78.0
65307,119.15,39.95,80.0
65308,119.25,39.95,82.0
65309,119.35,39.95,81.0
65310,119.45,39.95,79.0
65311,119.55,39.95,79.0
65312,119.65,39.95,79.0
65313,119.75,39.95,78.0
65314,119.85,39.95,79.0
65315,121.65,39.95,78.0
65316,121.75,39.95,78.0
65317,121.85,39.95,78.0
65318,121.95,39.95,79.0
65319,122.05,39.95,79.0
65320,122.15,39.95,79.0
65321,122.25,39.95,80.0
65322,122.35,39.95,81.0
65323,122.45,39.95,81.0
65324,122.55,39.95,81.0
65325,122.65,39.95,80.0
65326,122.75,39.95,81.0
65327,122.85,39.95,81.0
65328,122.95,39.95,81.0
65329,123.05,39.95,81.0
65330,123.15,39.95,81.0
65331,123.25,39.95,81.0
65332,123.35,39.95,81.0
65333,123.45,39.95,81.0
65334,123.55,39.95,80.0
65335,123.65,39.95,82.0
65336,123.75,39.95,83.0
65337,123.85,39.95,83.0
65338,123.95,39.95,82.0
65339,124.05,39.95,81.0
65340,124.15,39.95,80.0
65341,124.25,39.95,81.0
65346,74.05,40.05,89.0
65347,74.15,40.05,88.0
65348,74.25,40.05,87.0
65349,74.35,40.05,87.0
65350,74.45,40.05,87.0
65351,74.55,40.05,87.0
65352,74.65,40.05,87.0
65353,74.75,40.05,87.0
65354,74.85,40.05,87.0
65355,74.95,40.05,86.0
65356,75.05,40.05,86.0
65357,75.15,40.05,86.0
65358,75.25,40.05,86.0
65359,75.35,40.05,87.0
65360,75.45,40.05,87.0
65361,75.55,40.05,86.0
65362,75.65,40.05,87.0
65363,75.75,40.05,87.0
65364,75.85,40.05,87.0
65365,75.95,40.05,88.0
65366,76.05,40.05,87.0
65367,76.15,40.05,88.0
65368,76.25,40.05,89.0
65369,76.35,40.05,89.0
65370,76.45,40.05,89.0
65371,76.55,40.05,89.0
65372,76.65,40.05,90.0
65373,76.75,40.05,90.0
65374,76.85,40.05,91.0
65375,76.95,40.05,91.0
65376,77.05,40.05,91.0
65377,77.15,40.05,90.0
65378,77.25,40.05,91.0
65379,77.35,40.05,90.0
65380,77.45,40.05,90.0
65381,77.55,40.05,89.0
65382,77.65,40.05,89.0
65383,77.75,40.05,90.0
65384,77.85,40.05,90.0
65385,77.95,40.05,89.0
65386,78.05,40.05,89.0
65387,78.15,40.05,89.0
65388,78.25,40.05,90.0
65389,78.35,40.05,90.0
65390,78.45,40.05,90.0
65391,78.55,40.05,89.0
65392,78.65,40.05,89.0
65393,78.75,40.05,90.0
65394,78.85,40.05,90.0
65395,78.95,40.05,90.0
65396,79.05,40.05,91.0
65397,79.15,40.05,90.0
65398,79.25,40.05,90.0
65399,79.35,40.05,91.0
65400,79.45,40.05,91.0
65401,79.55,40.05,91.0
65402,79.65,40.05,90.0
65403,79.75,40.05,91.0
65404,79.85,40.05,91.0
65405,79.95,40.05,91.0
65406,80.05,40.05,91.0
65407,80.15,40.05,91.0
65408,80.25,40.05,90.0
65409,80.35,40.05,89.0
65410,80.45,40.05,90.0
65411,80.55,40.05,92.0
65412,80.65,40.05,89.0
65413,80.75,40.05,88.0
65414,80.85,40.05,90.0
65415,80.95,40.05,89.0
65416,81.05,40.05,90.0
65417,81.15,40.05,90.0
65418,81.25,40.05,89.0
65419,81.35,40.05,90.0
65420,81.45,40.05,90.0
65421,81.55,40.05,91.0
65422,81.65,40.05,90.0
65423,81.75,40.05,90.0
65424,81.85,40.05,90.0
65425,81.95,40.05,90.0
65426,82.05,40.05,90.0
65427,82.15,40.05,91.0
65428,82.25,40.05,92.0
65429,82.35,40.05,91.0
65430,82.45,40.05,92.0
65431,82.55,40.05,92.0
65432,82.65,40.05,91.0
65433,82.75,40.05,90.0
65434,82.85,40.05,90.0
65435,82.95,40.05,90.0
65436,83.05,40.05,90.0
65437,83.15,40.05,90.0
65438,83.25,40.05,91.0
65439,83.35,40.05,91.0
65440,83.45,40.05,90.0
65441,83.55,40.05,90.0
65442,83.65,40.05,90.0
65443,83.75,40.05,89.0
65444,83.85,40.05,90.0
65445,83.95,40.05,90.0
65446,84.05,40.05,91.0
65447,84.15,40.05,91.0
65448,84.25,40.05,91.0
65449,84.35,40.05,91.0
65450,84.45,40.05,91.0
65451,84.55,40.05,91.0
65452,84.65,40.05,92.0
65453,84.75,40.05,91.0
65454,84.85,40.05,92.0
65455,84.95,40.05,93.0
65456,85.05,40.05,93.0
65457,85.15,40.05,93.0
65458,85.25,40.05,92.0
65459,85.35,40.05,91.0
65460,85.45,40.05,93.0
65461,85.55,40.05,91.0
65462,85.65,40.05,91.0
65463,85.75,40.05,91.0
65464,85.85,40.05,91.0
65465,85.95,40.05,91.0
65466,86.05,40.05,91.0
65467,86.15,40.05,90.0
65468,86.25,40.05,90.0
65469,86.35,40.05,90.0
